ID	RFQ_MASTER_ID	ACTION_NAME	PRODUCT_FAMILY	OLD_PRODUCT_FAMILY	RECEIVE_DATE	RFQ_STATUS	EST_PROD_REVENUE	EST_SALES_QTY	EST_PROD_COST	DB_YEAR	DB_DATE	SI_DATE	PV_DATE	RTM_DATE	FCS_DATE	LIFE_CYCLE	END_YEAR	END_DATE	LOST_REASON_CODE	LOST_REASON_DESC	YLY_SHIPMENT_ONLY	REMARK	EDITOR	CDT
276	68	Modify	LOCKHEED13	LOCKHEED13	2020-11-21 00:00:00.000	Award	4995798217.20	226800	4978333710.00	2021	2021-04-12 00:00:00.000	2021-09-25 00:00:00.000	2021-12-17 00:00:00.000	2022-04-28 00:00:00.000	2022-04-28 00:00:00.000	18	2021	2021-01-26 00:00:00.000					IEC050159	2022-08-30 17:47:51.510
277	69	Modify	LOCKHEED14	LOCKHEED14	2020-11-21 00:00:00.000	Award	18788266224.00	819000	18760617603.00	2021	2021-04-12 00:00:00.000	2021-09-25 00:00:00.000	2021-12-17 00:00:00.000	2022-04-28 00:00:00.000	2022-04-28 00:00:00.000	18	2021	2021-01-26 00:00:00.000					IEC050159	2022-08-30 17:49:12.857
278	70	Modify	LOCKHEED16	LOCKHEED16	2020-11-21 00:00:00.000	Award	5971740552.00	244800	5949338414.40	2021	2021-04-12 00:00:00.000	2021-09-25 00:00:00.000	2021-12-17 00:00:00.000	2022-04-28 00:00:00.000	2022-04-28 00:00:00.000	18	2021	2021-01-26 00:00:00.000					IEC050159	2022-08-30 17:49:36.177
279	65	Modify	POWDERKEG	POWDERKEG	2020-11-21 00:00:00.000	Award	12014416854.00	474000	11938375404.00	2021	2021-04-14 00:00:00.000	2021-06-09 00:00:00.000	2021-12-15 00:00:00.000	2022-05-20 00:00:00.000	2022-05-20 00:00:00.000	18	2021	2021-01-26 00:00:00.000					IEC050159	2022-08-30 17:50:35.593
280	60	Modify	WARPATH13	WARPATH13	2020-11-21 00:00:00.000	Award	20034632926.87	914854	19955762448.68	2021	2021-03-12 00:00:00.000	2021-05-28 00:00:00.000	2021-10-29 00:00:00.000	2022-04-01 00:00:00.000	2022-05-20 00:00:00.000	18	2021	2021-01-26 00:00:00.000					IEC050159	2022-08-30 17:53:16.240
281	61	Modify	WARPATH14	WARPATH14	2020-11-21 00:00:00.000	Award	57375771302.39	2568833	57035336709.06	2021	2021-03-12 00:00:00.000	2021-05-28 00:00:00.000	2021-10-29 00:00:00.000	2022-04-01 00:00:00.000	2022-05-20 00:00:00.000	18	2021	2021-01-26 00:00:00.000					IEC050159	2022-08-30 17:53:37.773
282	66	Modify	WARPATH14L	WARPATH14L	2020-11-21 00:00:00.000	Award	9151707780.00	374450	9102083794.00	2021	2021-03-12 00:00:00.000	2021-05-28 00:00:00.000	2021-10-29 00:00:00.000	2022-04-01 00:00:00.000	2022-05-20 00:00:00.000	18	2021	2021-01-26 00:00:00.000					IEC050159	2022-08-30 17:54:06.307
283	67	Modify	WARPATH14LX	WARPATH14LX	2020-11-21 00:00:00.000	Award	6321403441.00	224635	6285366372.00	2021	2021-04-14 00:00:00.000	2021-06-09 00:00:00.000	2021-12-15 00:00:00.000	2022-04-01 00:00:00.000	2022-05-20 00:00:00.000	18	2021	2021-01-26 00:00:00.000					IEC050159	2022-08-30 17:54:41.707
284	62	Modify	WARPATH16	WARPATH16	2020-11-21 00:00:00.000	Award	14245101893.80	595863	14168462590.60	2021	2021-03-12 00:00:00.000	2021-05-28 00:00:00.000	2021-10-29 00:00:00.000	2022-04-01 00:00:00.000	2022-05-20 00:00:00.000	18	2021	2021-01-26 00:00:00.000					IEC050159	2022-08-30 17:55:09.603
285	63	Modify	WARPATHW14	WARPATHW14	2020-11-21 00:00:00.000	Award	5622006534.35	200545	5595429308.22	2021	2021-03-12 00:00:00.000	2021-05-28 00:00:00.000	2021-10-29 00:00:00.000	2022-04-01 00:00:00.000	2022-05-20 00:00:00.000	18	2021	2021-01-26 00:00:00.000					IEC050159	2022-08-30 17:55:38.363
286	64	Modify	WARPATHW16	WARPATHW16	2020-11-21 00:00:00.000	Award	3247921619.71	108724	3233937647.56	2021	2021-03-12 00:00:00.000	2021-05-28 00:00:00.000	2021-10-29 00:00:00.000	2022-04-01 00:00:00.000	2022-05-20 00:00:00.000	18	2021	2021-01-26 00:00:00.000					IEC050159	2022-08-30 17:55:55.153
287	65	Modify	POWDERKEG	POWDERKEG	2020-11-21 00:00:00.000	Award	12014416854.00	474000	11938375404.00	2021	2021-04-14 00:00:00.000	2021-06-09 00:00:00.000	2021-12-15 00:00:00.000	2022-04-01 00:00:00.000	2022-05-20 00:00:00.000	18	2021	2021-01-26 00:00:00.000					IEC050159	2022-08-30 17:56:32.593
288	68	Modify	LOCKHEED13	LOCKHEED13	2020-11-21 00:00:00.000	Award	4995798217.20	226800	4978333710.00	2021	2021-04-12 00:00:00.000	2021-09-25 00:00:00.000	2021-12-17 00:00:00.000	2022-04-01 00:00:00.000	2022-04-28 00:00:00.000	18	2021	2021-01-26 00:00:00.000					IEC050159	2022-08-30 17:56:48.670
289	69	Modify	LOCKHEED14	LOCKHEED14	2020-11-21 00:00:00.000	Award	18788266224.00	819000	18760617603.00	2021	2021-04-12 00:00:00.000	2021-09-25 00:00:00.000	2021-12-17 00:00:00.000	2022-04-01 00:00:00.000	2022-04-28 00:00:00.000	18	2021	2021-01-26 00:00:00.000					IEC050159	2022-08-30 17:57:01.480
290	70	Modify	LOCKHEED16	LOCKHEED16	2020-11-21 00:00:00.000	Award	5971740552.00	244800	5949338414.40	2021	2021-04-12 00:00:00.000	2021-09-25 00:00:00.000	2021-12-17 00:00:00.000	2022-04-01 00:00:00.000	2022-04-28 00:00:00.000	18	2021	2021-01-26 00:00:00.000					IEC050159	2022-08-30 17:57:18.120
291	49	Modify	Hook	Hook	2016-10-07 00:00:00.000	Award	8046862200.00	8100000	7967793600.00	2017	2017-02-21 00:00:00.000	2017-07-14 00:00:00.000	2017-10-30 00:00:00.000	2018-05-07 00:00:00.000	2018-05-08 00:00:00.000	54	2018	2018-03-23 00:00:00.000					IEC050159	2022-08-30 17:58:46.623
292	85	Modify	Adicora	Adicora	2018-07-02 00:00:00.000	Award	4391995959.00	5917000	4238920098.00	2018	2018-10-22 00:00:00.000	2019-01-04 00:00:00.000	2019-03-12 00:00:00.000	2019-07-03 00:00:00.000	2019-07-09 00:00:00.000	60	2018	2018-09-12 00:00:00.000					IEC050159	2022-08-30 17:59:23.130
293	30	Modify	2022-EMS	2022-EMS	2020-10-07 00:00:00.000	Award	16844625000.00	690000	16517358000.00	2021	2021-05-26 00:00:00.000	2021-09-28 00:00:00.000	2021-11-21 00:00:00.000	2022-01-15 00:00:00.000	2022-01-26 00:00:00.000	12	2020	2020-12-29 00:00:00.000					IEC940917	2022-09-05 15:22:29.870
294	31	Modify	2022-Strix	2022-Strix	2020-10-07 00:00:00.000	Award	20966850000.00	900000	20514870000.00	2021	2021-07-08 00:00:00.000	2021-09-27 00:00:00.000	2021-11-18 00:00:00.000	2022-01-10 00:00:00.000	2022-01-24 00:00:00.000	12	2020	2020-12-29 00:00:00.000					IEC940917	2022-09-05 15:28:49.107
